Patron;H0_1;H0_2;Qmax_1;Qmax_2;PS1;PS2;Altura;Bomba
0.918;33.35821963;26.57670026;11.31577917;16.61402384;0.4151;0.5849;0;0
0.759;33.35821963;26.57670026;11.31577917;16.61402384;0.5793;0.4207;0;0
0.654;65.68771564;93.45097973;25.37551238;17.41405351;0.4674;0.5326;1;1
0.587;65.68771564;93.45097973;25.37551238;17.41405351;0.5714;0.4286;1;1
0.55;65.68771564;93.45097973;25.37551238;17.41405351;0.29;0.71;1;0
0.542;65.68771564;93.45097973;25.37551238;17.41405351;0.8039;0.1961;1;1
0.542;65.68771564;93.45097973;25.37551238;17.41405351;0.4798;0.5202;1;1
0.581;65.68771564;93.45097973;25.37551238;17.41405351;0.5362;0.4638;1;1
0.782;65.68771564;93.45097973;25.37551238;17.41405351;0.41;0.59;1;0
1.121;65.68771564;93.45097973;25.37551238;17.41405351;0.5045;0.4955;1;0
1.103;65.68771564;93.45097973;25.37551238;17.41405351;0.3699;0.6301;0;0
1.176;65.68771564;93.45097973;25.37551238;17.41405351;0.6786;0.3214;1;1
1.277;65.68771564;93.45097973;25.37551238;17.41405351;0.4724;0.5276;0;0
1.318;65.68771564;93.45097973;25.37551238;17.41405351;0.4487;0.5513;0;0
1.325;65.68771564;93.45097973;25.37551238;17.41405351;0.6;0.4;1;1
1.298;65.68771564;93.45097973;25.37551238;17.41405351;0.6355;0.3645;1;1
1.305;65.68771564;93.45097973;25.37551238;17.41405351;0.1957;0.8043;0;0
1.285;65.68771564;93.45097973;25.37551238;17.41405351;0.5593;0.4407;1;1
1.2;65.68771564;93.45097973;25.37551238;17.41405351;0.5058;0.4942;1;0
1.177;65.68771564;93.45097973;25.37551238;17.41405351;0.8235;0.1765;1;0
1.185;65.68771564;93.45097973;25.37551238;17.41405351;0.36;0.64;0;0
1.136;65.68771564;93.45097973;25.37551238;17.41405351;0.6381;0.3619;1;1
1.093;65.68771564;93.45097973;25.37551238;17.41405351;0.0625;0.9375;0;0
1.087;65.68771564;93.45097973;25.37551238;17.41405351;0.88;0.12;0;0
0.918;65.68771564;93.45097973;25.37551238;17.41405351;0.5085;0.4915;1;1
0.759;65.68771564;93.45097973;25.37551238;17.41405351;0.546;0.454;1;1
0.654;75.2094663;100.9724013;25.39809713;26.82644801;0.3548;0.6452;1;1
0.587;75.2094663;100.9724013;25.39809713;26.82644801;0.3107;0.6893;1;1
0.55;75.2094663;100.9724013;25.39809713;26.82644801;0.7692;0.2308;1;1
0.542;75.2094663;100.9724013;25.39809713;26.82644801;0.6122;0.3878;1;1
0.542;75.2094663;100.9724013;25.39809713;26.82644801;0.4452;0.5548;1;1
0.581;75.2094663;100.9724013;25.39809713;26.82644801;0.3571;0.6429;1;1
0.782;75.2094663;100.9724013;25.39809713;26.82644801;0.5294;0.4706;1;1
1.121;75.2094663;100.9724013;25.39809713;26.82644801;0.6737;0.3263;1;1
1.103;75.2094663;100.9724013;25.39809713;26.82644801;0.809;0.191;1;1
1.176;75.2094663;100.9724013;25.39809713;26.82644801;0.0328;0.9672;0;0
1.277;75.2094663;100.9724013;25.39809713;26.82644801;0.7079;0.2921;1;1
1.318;75.2094663;100.9724013;25.39809713;26.82644801;0.6163;0.3837;1;1
1.325;75.2094663;100.9724013;25.39809713;26.82644801;0.4537;0.5463;0;0
1.298;75.2094663;100.9724013;25.39809713;26.82644801;0.9841;0.0159;0;0
1.305;75.2094663;100.9724013;25.39809713;26.82644801;0.2738;0.7262;0;0
1.285;75.2094663;100.9724013;25.39809713;26.82644801;0.594;0.406;1;1
1.2;75.2094663;100.9724013;25.39809713;26.82644801;0.6026;0.3974;1;1
1.177;75.2094663;100.9724013;25.39809713;26.82644801;0.5779;0.4221;1;1
1.185;75.2094663;100.9724013;25.39809713;26.82644801;0.0792;0.9208;0;0
1.136;75.2094663;100.9724013;25.39809713;26.82644801;0.3571;0.6429;0;0
1.093;75.2094663;100.9724013;25.39809713;26.82644801;0.5053;0.4947;1;1
1.087;75.2094663;100.9724013;25.39809713;26.82644801;0.9394;0.0606;0;0
0.918;75.2094663;100.9724013;25.39809713;26.82644801;0.8416;0.1584;1;1
0.759;75.2094663;100.9724013;25.39809713;26.82644801;0.5195;0.4805;1;1
0.654;27.99226511;41.5686779;17.03922295;23.56930674;0.2157;0.7843;0;0
0.587;27.99226511;41.5686779;17.03922295;23.56930674;0.844;0.156;1;0
0.55;27.99226511;41.5686779;17.03922295;23.56930674;0.7059;0.2941;1;1
0.542;27.99226511;41.5686779;17.03922295;23.56930674;0.3359;0.6641;0;0
0.542;27.99226511;41.5686779;17.03922295;23.56930674;0.2696;0.7304;0;0
0.581;27.99226511;41.5686779;17.03922295;23.56930674;0.0119;0.9881;0;0
0.782;27.99226511;41.5686779;17.03922295;23.56930674;0.4462;0.5538;0;0
1.121;27.99226511;41.5686779;17.03922295;23.56930674;0.2727;0.7273;0;0
1.103;27.99226511;41.5686779;17.03922295;23.56930674;0.2581;0.7419;0;0
1.176;27.99226511;41.5686779;17.03922295;23.56930674;0.6571;0.3429;1;0
1.277;27.99226511;41.5686779;17.03922295;23.56930674;0.7671;0.2329;0;0
1.318;27.99226511;41.5686779;17.03922295;23.56930674;0.6371;0.3629;1;0
1.325;27.99226511;41.5686779;17.03922295;23.56930674;0.7407;0.2593;1;0
1.298;27.99226511;41.5686779;17.03922295;23.56930674;0.4974;0.5026;0;0
1.305;27.99226511;41.5686779;17.03922295;23.56930674;0.6695;0.3305;1;0
1.285;27.99226511;41.5686779;17.03922295;23.56930674;0.8095;0.1905;0;0
1.2;27.99226511;41.5686779;17.03922295;23.56930674;0.2857;0.7143;0;0
1.177;27.99226511;41.5686779;17.03922295;23.56930674;0.0349;0.9651;0;0
1.185;27.99226511;41.5686779;17.03922295;23.56930674;0.5146;0.4854;0;0
1.136;27.99226511;41.5686779;17.03922295;23.56930674;0.8763;0.1237;0;0
1.093;27.99226511;41.5686779;17.03922295;23.56930674;0.7952;0.2048;0;0
1.087;27.99226511;41.5686779;17.03922295;23.56930674;0.2556;0.7444;0;0
0.918;27.99226511;41.5686779;17.03922295;23.56930674;0.3333;0.6667;0;0
0.759;27.99226511;41.5686779;17.03922295;23.56930674;0.837;0.163;0;0
0.654;27.74587725;42.5264079;9.998097505;12.53542785;0.7129;0.2871;1;0
0.587;27.74587725;42.5264079;9.998097505;12.53542785;0.9877;0.0123;0;0
0.55;27.74587725;42.5264079;9.998097505;12.53542785;0.5882;0.4118;1;1
0.542;27.74587725;42.5264079;9.998097505;12.53542785;0.6096;0.3904;1;1
0.542;27.74587725;42.5264079;9.998097505;12.53542785;0.4724;0.5276;1;0
0.581;27.74587725;42.5264079;9.998097505;12.53542785;0.4881;0.5119;1;0
0.782;27.74587725;42.5264079;9.998097505;12.53542785;0.7073;0.2927;1;0
1.121;27.74587725;42.5264079;9.998097505;12.53542785;0.4176;0.5824;0;0
1.103;27.74587725;42.5264079;9.998097505;12.53542785;0.1429;0.8571;0;0
1.176;27.74587725;42.5264079;9.998097505;12.53542785;0.0328;0.9672;0;0
1.277;27.74587725;42.5264079;9.998097505;12.53542785;0.1765;0.8235;0;0
1.318;27.74587725;42.5264079;9.998097505;12.53542785;0.36;0.64;0;0
1.325;27.74587725;42.5264079;9.998097505;12.53542785;0.2427;0.7573;0;0
1.298;27.74587725;42.5264079;9.998097505;12.53542785;0.9167;0.0833;0;0
1.305;27.74587725;42.5264079;9.998097505;12.53542785;0.5156;0.4844;0;0
1.285;27.74587725;42.5264079;9.998097505;12.53542785;0.7231;0.2769;1;0
1.2;27.74587725;42.5264079;9.998097505;12.53542785;0.7;0.3;1;0
1.177;27.74587725;42.5264079;9.998097505;12.53542785;0.4898;0.5102;0;0
1.185;27.74587725;42.5264079;9.998097505;12.53542785;0.9;0.1;0;0
1.136;27.74587725;42.5264079;9.998097505;12.53542785;0.2857;0.7143;0;0
1.093;27.74587725;42.5264079;9.998097505;12.53542785;0.3158;0.6842;0;0
1.087;27.74587725;42.5264079;9.998097505;12.53542785;0.5172;0.4828;0;0
0.918;27.74587725;42.5264079;9.998097505;12.53542785;0.5484;0.4516;0;0
0.759;27.74587725;42.5264079;9.998097505;12.53542785;0.413;0.587;0;0
0.654;33.85540454;69.7922371;21.16663221;18.72817991;0.6154;0.3846;1;1
0.587;33.85540454;69.7922371;21.16663221;18.72817991;0.7656;0.2344;1;1
0.55;33.85540454;69.7922371;21.16663221;18.72817991;0.3968;0.6032;1;1
0.542;33.85540454;69.7922371;21.16663221;18.72817991;0.2154;0.7846;0;0
0.542;33.85540454;69.7922371;21.16663221;18.72817991;0.62;0.38;1;1
0.581;33.85540454;69.7922371;21.16663221;18.72817991;0.48;0.52;1;1
0.782;33.85540454;69.7922371;21.16663221;18.72817991;0.8333;0.1667;0;0
1.121;33.85540454;69.7922371;21.16663221;18.72817991;0.4884;0.5116;0;0
1.103;33.85540454;69.7922371;21.16663221;18.72817991;0.5859;0.4141;1;1
1.176;33.85540454;69.7922371;21.16663221;18.72817991;0.9811;0.0189;0;0
1.277;33.85540454;69.7922371;21.16663221;18.72817991;0.5252;0.4748;0;0
1.318;33.85540454;69.7922371;21.16663221;18.72817991;0.6533;0.3467;1;1
1.325;33.85540454;69.7922371;21.16663221;18.72817991;0.9485;0.0515;0;0
1.298;33.85540454;69.7922371;21.16663221;18.72817991;0.2992;0.7008;0;0
1.305;33.85540454;69.7922371;21.16663221;18.72817991;1;0;0;0
1.285;33.85540454;69.7922371;21.16663221;18.72817991;0.7381;0.2619;1;0
1.2;33.85540454;69.7922371;21.16663221;18.72817991;0.1129;0.8871;0;0
1.177;33.85540454;69.7922371;21.16663221;18.72817991;0.6098;0.3902;1;1
1.185;33.85540454;69.7922371;21.16663221;18.72817991;0.7054;0.2946;1;1
1.136;33.85540454;69.7922371;21.16663221;18.72817991;0.5614;0.4386;1;1
1.093;33.85540454;69.7922371;21.16663221;18.72817991;0.8333;0.1667;0;0
1.087;33.85540454;69.7922371;21.16663221;18.72817991;0.3889;0.6111;0;0
0.918;33.85540454;69.7922371;21.16663221;18.72817991;0.4882;0.5118;1;0
0.759;33.85540454;69.7922371;21.16663221;18.72817991;0.4;0.6;0;0
0.654;104.9790522;26.92336581;48.633703;25.13816943;0.8889;0.1111;1;1
0.587;104.9790522;26.92336581;48.633703;25.13816943;0.5333;0.4667;0;0
0.55;104.9790522;26.92336581;48.633703;25.13816943;0.5;0.5;0;0
0.542;104.9790522;26.92336581;48.633703;25.13816943;0.8136;0.1864;1;1
0.542;104.9790522;26.92336581;48.633703;25.13816943;0.5714;0.4286;1;1
0.581;104.9790522;26.92336581;48.633703;25.13816943;0.2308;0.7692;0;0
0.782;104.9790522;26.92336581;48.633703;25.13816943;0.1;0.9;0;0
1.121;104.9790522;26.92336581;48.633703;25.13816943;0.7015;0.2985;1;1
1.103;104.9790522;26.92336581;48.633703;25.13816943;0.0357;0.9643;0;0
1.176;104.9790522;26.92336581;48.633703;25.13816943;0.5;0.5;0;0
1.277;104.9790522;26.92336581;48.633703;25.13816943;0.7527;0.2473;1;1
1.318;104.9790522;26.92336581;48.633703;25.13816943;0.584;0.416;0;0
1.325;104.9790522;26.92336581;48.633703;25.13816943;0.3495;0.6505;0;0
1.298;104.9790522;26.92336581;48.633703;25.13816943;0.5217;0.4783;0;0
1.305;104.9790522;26.92336581;48.633703;25.13816943;0.5507;0.4493;0;0
1.285;104.9790522;26.92336581;48.633703;25.13816943;0.3869;0.6131;0;0
1.2;104.9790522;26.92336581;48.633703;25.13816943;0.2017;0.7983;0;0
1.177;104.9790522;26.92336581;48.633703;25.13816943;0.3053;0.6947;0;0
1.185;104.9790522;26.92336581;48.633703;25.13816943;0.4458;0.5542;0;0
1.136;104.9790522;26.92336581;48.633703;25.13816943;0.4892;0.5108;0;0
1.093;104.9790522;26.92336581;48.633703;25.13816943;0.1905;0.8095;0;0
1.087;104.9790522;26.92336581;48.633703;25.13816943;0.5823;0.4177;0;0
0.918;104.9790522;26.92336581;48.633703;25.13816943;0.5;0.5;0;0
0.759;104.9790522;26.92336581;48.633703;25.13816943;0.2609;0.7391;0;0
0.654;27.26322198;67.72988188;43.87443836;24.27190231;0.4679;0.5321;1;1
0.587;27.26322198;67.72988188;43.87443836;24.27190231;0.7;0.3;1;1
0.55;27.26322198;67.72988188;43.87443836;24.27190231;0.0455;0.9545;0;0
0.542;27.26322198;67.72988188;43.87443836;24.27190231;0.9286;0.0714;0;0
0.542;27.26322198;67.72988188;43.87443836;24.27190231;0.3548;0.6452;0;0
0.581;27.26322198;67.72988188;43.87443836;24.27190231;0.3719;0.6281;0;0
0.782;27.26322198;67.72988188;43.87443836;24.27190231;0.2353;0.7647;0;0
1.121;27.26322198;67.72988188;43.87443836;24.27190231;0.4921;0.5079;0;0
1.103;27.26322198;67.72988188;43.87443836;24.27190231;0.7077;0.2923;1;1
1.176;27.26322198;67.72988188;43.87443836;24.27190231;0.439;0.561;0;0
1.277;27.26322198;67.72988188;43.87443836;24.27190231;0.506;0.494;0;0
1.318;27.26322198;67.72988188;43.87443836;24.27190231;0.8351;0.1649;0;0
1.325;27.26322198;67.72988188;43.87443836;24.27190231;0.1359;0.8641;0;0
1.298;27.26322198;67.72988188;43.87443836;24.27190231;0.3381;0.6619;0;0
1.305;27.26322198;67.72988188;43.87443836;24.27190231;0.3083;0.6917;0;0
1.285;27.26322198;67.72988188;43.87443836;24.27190231;0.7582;0.2418;0;0
1.2;27.26322198;67.72988188;43.87443836;24.27190231;0.0769;0.9231;0;0
1.177;27.26322198;67.72988188;43.87443836;24.27190231;0.466;0.534;0;0
1.185;27.26322198;67.72988188;43.87443836;24.27190231;0.2162;0.7838;0;0
1.136;27.26322198;67.72988188;43.87443836;24.27190231;0.5955;0.4045;1;1
1.093;27.26322198;67.72988188;43.87443836;24.27190231;0.5786;0.4214;1;1
1.087;27.26322198;67.72988188;43.87443836;24.27190231;0.4756;0.5244;0;0
0.918;27.26322198;67.72988188;43.87443836;24.27190231;0.6358;0.3642;1;1
0.759;27.26322198;67.72988188;43.87443836;24.27190231;0.2899;0.7101;0;0
0.654;41.28750717;42.59005091;12.17178569;24.67996778;0.125;0.875;0;0
0.587;41.28750717;42.59005091;12.17178569;24.67996778;0.6316;0.3684;1;1
0.55;41.28750717;42.59005091;12.17178569;24.67996778;0.18;0.82;0;0
0.542;41.28750717;42.59005091;12.17178569;24.67996778;0.5256;0.4744;1;1
0.542;41.28750717;42.59005091;12.17178569;24.67996778;0.3151;0.6849;0;0
0.581;41.28750717;42.59005091;12.17178569;24.67996778;0.5122;0.4878;1;1
0.782;41.28750717;42.59005091;12.17178569;24.67996778;0.2027;0.7973;0;0
1.121;41.28750717;42.59005091;12.17178569;24.67996778;0.1758;0.8242;0;0
1.103;41.28750717;42.59005091;12.17178569;24.67996778;0.5122;0.4878;0;0
1.176;41.28750717;42.59005091;12.17178569;24.67996778;0.6;0.4;1;0
1.277;41.28750717;42.59005091;12.17178569;24.67996778;0.1455;0.8545;0;0
1.318;41.28750717;42.59005091;12.17178569;24.67996778;0;1;0;0
1.325;41.28750717;42.59005091;12.17178569;24.67996778;0.4132;0.5868;0;0
1.298;41.28750717;42.59005091;12.17178569;24.67996778;0.0755;0.9245;0;0
1.305;41.28750717;42.59005091;12.17178569;24.67996778;0.8077;0.1923;0;0
1.285;41.28750717;42.59005091;12.17178569;24.67996778;0.5057;0.4943;0;0
1.2;41.28750717;42.59005091;12.17178569;24.67996778;0.5278;0.4722;0;0
1.177;41.28750717;42.59005091;12.17178569;24.67996778;0.25;0.75;0;0
1.185;41.28750717;42.59005091;12.17178569;24.67996778;0.7838;0.2162;1;0
1.136;41.28750717;42.59005091;12.17178569;24.67996778;0.0854;0.9146;0;0
1.093;41.28750717;42.59005091;12.17178569;24.67996778;0.6389;0.3611;1;0
1.087;41.28750717;42.59005091;12.17178569;24.67996778;0.9556;0.0444;0;0
0.918;41.28750717;42.59005091;12.17178569;24.67996778;0.6142;0.3858;1;0
0.759;41.28750717;42.59005091;12.17178569;24.67996778;0.2927;0.7073;0;0
0.654;43.62579134;100.9724013;48.49619611;26.82644801;0.6988;0.3012;1;1
0.587;43.62579134;100.9724013;48.49619611;26.82644801;0.3548;0.6452;1;1
0.55;43.62579134;100.9724013;48.49619611;26.82644801;0.8286;0.1714;1;1
0.542;43.62579134;100.9724013;48.49619611;26.82644801;0.4539;0.5461;1;1
0.542;43.62579134;100.9724013;48.49619611;26.82644801;0.5769;0.4231;1;1
0.581;43.62579134;100.9724013;48.49619611;26.82644801;0.3088;0.6912;1;1
0.782;43.62579134;100.9724013;48.49619611;26.82644801;0.562;0.438;1;1
1.121;43.62579134;100.9724013;48.49619611;26.82644801;0.5393;0.4607;1;1
1.103;43.62579134;100.9724013;48.49619611;26.82644801;0.7826;0.2174;1;1
1.176;43.62579134;100.9724013;48.49619611;26.82644801;0.7541;0.2459;1;1
1.277;43.62579134;100.9724013;48.49619611;26.82644801;0.208;0.792;0;0
1.318;43.62579134;100.9724013;48.49619611;26.82644801;0.6346;0.3654;1;1
1.325;43.62579134;100.9724013;48.49619611;26.82644801;0.5181;0.4819;1;0
1.298;43.62579134;100.9724013;48.49619611;26.82644801;0.4405;0.5595;0;0
1.305;43.62579134;100.9724013;48.49619611;26.82644801;0.7963;0.2037;0;0
1.285;43.62579134;100.9724013;48.49619611;26.82644801;0.2473;0.7527;0;0
1.2;43.62579134;100.9724013;48.49619611;26.82644801;0.8873;0.1127;0;0
1.177;43.62579134;100.9724013;48.49619611;26.82644801;0.6522;0.3478;1;1
1.185;43.62579134;100.9724013;48.49619611;26.82644801;0.5417;0.4583;1;1
1.136;43.62579134;100.9724013;48.49619611;26.82644801;0.7789;0.2211;1;1
1.093;43.62579134;100.9724013;48.49619611;26.82644801;0.4587;0.5413;0;0
1.087;43.62579134;100.9724013;48.49619611;26.82644801;0.2029;0.7971;0;0
0.918;43.62579134;100.9724013;48.49619611;26.82644801;0.619;0.381;1;1
0.759;43.62579134;100.9724013;48.49619611;26.82644801;0.3803;0.6197;1;0
0.654;27.74587725;42.59005091;9.998097505;24.67996778;0.4783;0.5217;0;0
0.587;27.74587725;42.59005091;9.998097505;24.67996778;0.8116;0.1884;1;0
0.55;27.74587725;42.59005091;9.998097505;24.67996778;0.4321;0.5679;0;0
0.542;27.74587725;42.59005091;9.998097505;24.67996778;0.5179;0.4821;1;1
0.542;27.74587725;42.59005091;9.998097505;24.67996778;0.1818;0.8182;0;0
0.581;27.74587725;42.59005091;9.998097505;24.67996778;0.6899;0.3101;1;0
0.782;27.74587725;42.59005091;9.998097505;24.67996778;0.7921;0.2079;1;0
1.121;27.74587725;42.59005091;9.998097505;24.67996778;0.6436;0.3564;1;0
1.103;27.74587725;42.59005091;9.998097505;24.67996778;0.6103;0.3897;1;0
1.176;27.74587725;42.59005091;9.998097505;24.67996778;0.3217;0.6783;0;0
1.277;27.74587725;42.59005091;9.998097505;24.67996778;0.233;0.767;0;0
1.318;27.74587725;42.59005091;9.998097505;24.67996778;0.2022;0.7978;0;0
1.325;27.74587725;42.59005091;9.998097505;24.67996778;0.1395;0.8605;0;0
1.298;27.74587725;42.59005091;9.998097505;24.67996778;0.5625;0.4375;0;0
1.305;27.74587725;42.59005091;9.998097505;24.67996778;0.5;0.5;0;0
1.285;27.74587725;42.59005091;9.998097505;24.67996778;0.215;0.785;0;0
1.2;27.74587725;42.59005091;9.998097505;24.67996778;0.7083;0.2917;1;0
1.177;27.74587725;42.59005091;9.998097505;24.67996778;0.6842;0.3158;1;0
1.185;27.74587725;42.59005091;9.998097505;24.67996778;0.4172;0.5828;0;0
1.136;27.74587725;42.59005091;9.998097505;24.67996778;0.4545;0.5455;0;0
1.093;27.74587725;42.59005091;9.998097505;24.67996778;0.5704;0.4296;0;0
1.087;27.74587725;42.59005091;9.998097505;24.67996778;0.96;0.04;0;0
0.918;27.74587725;42.59005091;9.998097505;24.67996778;0.3248;0.6752;0;0
0.759;27.74587725;42.59005091;9.998097505;24.67996778;0.4048;0.5952;0;0
0.654;59.30042505;67.24186368;23.48867456;38.70469967;0.5867;0.4133;1;1
0.587;59.30042505;67.24186368;23.48867456;38.70469967;0.2048;0.7952;0;0
0.55;59.30042505;67.24186368;23.48867456;38.70469967;0.5058;0.4942;1;1
0.542;59.30042505;67.24186368;23.48867456;38.70469967;0.5814;0.4186;1;1
0.542;59.30042505;67.24186368;23.48867456;38.70469967;0.5845;0.4155;1;1
0.581;59.30042505;67.24186368;23.48867456;38.70469967;0.8065;0.1935;1;1
0.782;59.30042505;67.24186368;23.48867456;38.70469967;0.32;0.68;0;0
1.121;59.30042505;67.24186368;23.48867456;38.70469967;0.4713;0.5287;0;0
1.103;59.30042505;67.24186368;23.48867456;38.70469967;0.9;0.1;0;0
1.176;59.30042505;67.24186368;23.48867456;38.70469967;0.4677;0.5323;0;0
1.277;59.30042505;67.24186368;23.48867456;38.70469967;0.5649;0.4351;1;1
1.318;59.30042505;67.24186368;23.48867456;38.70469967;0.2879;0.7121;0;0
1.325;59.30042505;67.24186368;23.48867456;38.70469967;0.7966;0.2034;1;0
1.298;59.30042505;67.24186368;23.48867456;38.70469967;0.1688;0.8312;0;0
1.305;59.30042505;67.24186368;23.48867456;38.70469967;0.575;0.425;1;1
1.285;59.30042505;67.24186368;23.48867456;38.70469967;0.4966;0.5034;0;0
1.2;59.30042505;67.24186368;23.48867456;38.70469967;0.3763;0.6237;0;0
1.177;59.30042505;67.24186368;23.48867456;38.70469967;0.4305;0.5695;0;0
1.185;59.30042505;67.24186368;23.48867456;38.70469967;0.5741;0.4259;1;1
1.136;59.30042505;67.24186368;23.48867456;38.70469967;0.5323;0.4677;1;0
1.093;59.30042505;67.24186368;23.48867456;38.70469967;0.5083;0.4917;0;0
1.087;59.30042505;67.24186368;23.48867456;38.70469967;0.5465;0.4535;1;1
0.918;59.30042505;67.24186368;23.48867456;38.70469967;0.193;0.807;0;0
0.759;59.30042505;67.24186368;23.48867456;38.70469967;0.5185;0.4815;1;1
0.654;49.05588325;100.9724013;18.79321632;26.82644801;0.8451;0.1549;1;1
0.587;49.05588325;100.9724013;18.79321632;26.82644801;0.3855;0.6145;1;1
0.55;49.05588325;100.9724013;18.79321632;26.82644801;0.3725;0.6275;1;1
0.542;49.05588325;100.9724013;18.79321632;26.82644801;0.7611;0.2389;1;1
0.542;49.05588325;100.9724013;18.79321632;26.82644801;0.5333;0.4667;1;1
0.581;49.05588325;100.9724013;18.79321632;26.82644801;0.7558;0.2442;1;1
0.782;49.05588325;100.9724013;18.79321632;26.82644801;0.3077;0.6923;0;0
1.121;49.05588325;100.9724013;18.79321632;26.82644801;0.5414;0.4586;1;1
1.103;49.05588325;100.9724013;18.79321632;26.82644801;0.4506;0.5494;0;0
1.176;49.05588325;100.9724013;18.79321632;26.82644801;0.3333;0.6667;0;0
1.277;49.05588325;100.9724013;18.79321632;26.82644801;0.8476;0.1524;0;0
1.318;49.05588325;100.9724013;18.79321632;26.82644801;0.6944;0.3056;1;0
1.325;49.05588325;100.9724013;18.79321632;26.82644801;0.7313;0.2687;1;0
1.298;49.05588325;100.9724013;18.79321632;26.82644801;0.7212;0.2788;1;0
1.305;49.05588325;100.9724013;18.79321632;26.82644801;0.5;0.5;0;0
1.285;49.05588325;100.9724013;18.79321632;26.82644801;0.0159;0.9841;0;0
1.2;49.05588325;100.9724013;18.79321632;26.82644801;0.7155;0.2845;1;1
1.177;49.05588325;100.9724013;18.79321632;26.82644801;0.4133;0.5867;0;0
1.185;49.05588325;100.9724013;18.79321632;26.82644801;0.582;0.418;1;1
1.136;49.05588325;100.9724013;18.79321632;26.82644801;0.7381;0.2619;1;1
1.093;49.05588325;100.9724013;18.79321632;26.82644801;0.3899;0.6101;0;0
1.087;49.05588325;100.9724013;18.79321632;26.82644801;0.2833;0.7167;0;0
0.918;49.05588325;100.9724013;18.79321632;26.82644801;0.0847;0.9153;0;0
0.759;49.05588325;100.9724013;18.79321632;26.82644801;0.5088;0.4912;1;1
0.654;26.17152655;41.33487788;10.52466503;15.58886613;0.6444;0.3556;1;0
0.587;26.17152655;41.33487788;10.52466503;15.58886613;0.6212;0.3788;1;1
0.55;26.17152655;41.33487788;10.52466503;15.58886613;0.9444;0.0556;0;0
0.542;26.17152655;41.33487788;10.52466503;15.58886613;0.51;0.49;1;1
